id,predicted,img_path,plate,well,plate_well,cell_type,plate_class,is_extra,target_0,target_1,target_2,target_3,target_4,target,pred,pred_,pred_0,pred_1,pred_2,pred_3,pred_4
astros[cereb]_E8-1_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E8-1_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.38418546,0.7660647765353026,0.38418546,0.3009913,0.36478502,0.029737365,0.6085048
astro[hippo]_F5-1_Vessel-361_2020-09-14_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_F5-1_Vessel-361_2020-09-14_13h00m00s_Ph_4.png,astro[hippo],F5,astro[hippo]_F5,astro,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.8258375,0.7884473432532987,0.8258375,0.35888284,0.050358273,0.0522718,0.5732018
astros[cereb]_E8-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E8-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.74228275,0.6649849034759953,0.74228275,0.45864677,0.142242,0.022934943,0.66302794
cort[6-OHDA]_G2-2_Vessel-377_2020-11-04_19h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[6-OHDA]_G2-2_Vessel-377_2020-11-04_19h30m00s_Ph_3.png,cort[6-OHDA],G2,cort[6-OHDA]_G2,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0246647,0.260286857566003,0.0246647,0.24883412,0.051895533,0.3331929,0.80448663
cort[density]_B11-1_Vessel-376_2020-10-26_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[density]_B11-1_Vessel-376_2020-10-26_13h30m00s_Ph_3.png,cort[density],B11,cort[density]_B11,cort,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.6223166,0.9071950307058299,0.6223166,0.33653414,0.018654,0.5163124,0.11121219
cort[density]_B11-1_Vessel-376_2020-10-30_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[density]_B11-1_Vessel-376_2020-10-30_13h30m00s_Ph_1.png,cort[density],B11,cort[density]_B11,cort,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.30318168,0.670732311905834,0.30318168,0.3141554,0.47552797,0.22437368,0.11247297
cort[density]_A9-1_Vessel-376_2020-11-07_13h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[density]_A9-1_Vessel-376_2020-11-07_13h30m00s_Ph_2.png,cort[density],A9,cort[density]_A9,cort,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.16785184,0.56044063098044,0.16785184,0.8193271,0.3204551,0.29565513,0.14998798
cort[density]_C11-1_Vessel-376_2020-11-03_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[density]_C11-1_Vessel-376_2020-11-03_13h30m00s_Ph_1.png,cort[density],C11,cort[density]_C11,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.4810465,0.11098946921348107,0.4810465,0.52917063,0.20437345,0.33202058,0.16784392
astros[cereb]_F12-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_F12-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],F12,astros[cereb]_F12,astro,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.35722443,0.4470555438064254,0.35722443,0.5682277,0.37394768,0.27388895,0.31305623
cort[density]_B7-4_Vessel-376_2020-10-26_13h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[density]_B7-4_Vessel-376_2020-10-26_13h30m00s_Ph_2.png,cort[density],B7,cort[density]_B7,cort,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.039652865,0.4603582712019263,0.039652865,0.3172205,0.83553755,0.22586414,0.24659924
astros[cereb]_F12-2_Vessel-361_2020-09-13_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_F12-2_Vessel-361_2020-09-13_09h00m00s_Ph_1.png,astros[cereb],F12,astros[cereb]_F12,astro,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5764172,0.86456360952267,0.5764172,0.48444563,0.2290654,0.59764403,0.45600545
shsy5y[diff]_E10-2_Vessel-714_2019-06-16_11h30m00s_Ph_2.png,,../input/train_semi_supervised/shsy5y[diff]_E10-2_Vessel-714_2019-06-16_11h30m00s_Ph_2.png,shsy5y[diff],E10,shsy5y[diff]_E10,shsy5y,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.7307043,0.5466482201877885,0.7307043,0.52766,0.01144858,0.299242,0.57434165
astro[hippo]_E2-1_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_E2-1_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,astro[hippo],E2,astro[hippo]_E2,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.090384476,0.38040054897040965,0.090384476,0.69279015,0.31880215,0.6180523,0.008992064
shsy5y[diff]_E5-3_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_E5-3_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],E5,shsy5y[diff]_E5,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.13343032,0.9768003285106593,0.13343032,0.037403736,0.98153555,0.007487126,0.11427129
shsy5y[diff]_D1-4_Vessel-714_2019-06-14_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D1-4_Vessel-714_2019-06-14_11h30m00s_Ph_4.png,shsy5y[diff],D1,shsy5y[diff]_D1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.16998193,0.11072059332631567,0.16998193,0.06269437,0.5147577,0.03150459,0.23447719
cort[oka-low]_H6-3_Vessel-377_2020-11-05_07h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[oka-low]_H6-3_Vessel-377_2020-11-05_07h30m00s_Ph_1.png,cort[oka-low],H6,cort[oka-low]_H6,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.12265684,0.4225484283119446,0.12265684,0.1560561,0.145828,0.013134009,0.91613585
cort[density]_B7-1_Vessel-376_2020-11-03_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[density]_B7-1_Vessel-376_2020-11-03_13h30m00s_Ph_1.png,cort[density],B7,cort[density]_B7,cort,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.009932625,0.04202467517140529,0.009932625,0.14071144,0.08716094,0.17320372,0.9785095
astros[cereb]_E9-4_Vessel-361_2020-09-13_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_E9-4_Vessel-361_2020-09-13_09h00m00s_Ph_1.png,astros[cereb],E9,astros[cereb]_E9,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.8046708,0.7399041207669304,0.8046708,0.22895527,0.10931645,0.022708775,0.66125685
shsy5y[diff]_D12-3_Vessel-714_2019-06-16_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D12-3_Vessel-714_2019-06-16_11h30m00s_Ph_4.png,shsy5y[diff],D12,shsy5y[diff]_D12,shsy5y,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.046413027,0.9180765521991506,0.046413027,0.8260555,0.007455769,0.4894062,0.48926404
astros[cereb]_F11-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_F11-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],F11,astros[cereb]_F11,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.039834343,0.28003732955048943,0.039834343,0.30140194,0.8076943,0.5522572,0.030778097
shsy5y[diff]_E8-2_Vessel-714_2019-06-15_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_E8-2_Vessel-714_2019-06-15_11h30m00s_Ph_3.png,shsy5y[diff],E8,shsy5y[diff]_E8,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0050723255,0.8583416767991209,0.0050723255,0.044445027,0.44121513,0.62732637,0.16323325
astros[cereb]_G10-4_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_G10-4_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],G10,astros[cereb]_G10,astro,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.043266326,0.29221823046189777,0.043266326,0.8317308,0.27127057,0.59320426,0.0073974277
astros[cereb]_G10-4_Vessel-361_2020-09-13_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_G10-4_Vessel-361_2020-09-13_09h00m00s_Ph_4.png,astros[cereb],G10,astros[cereb]_G10,astro,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.012505665,0.9107701616439152,0.012505665,0.88770264,0.48681855,0.6019738,0.015836403
astros[cereb]_E8-2_Vessel-361_2020-09-13_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_E8-2_Vessel-361_2020-09-13_09h00m00s_Ph_3.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.8160392,0.7539619035967839,0.8160392,0.31248188,0.41941908,0.031613145,0.66699934
shsy5y[diff]_D9-3_Vessel-714_2019-06-16_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D9-3_Vessel-714_2019-06-16_11h30m00s_Ph_4.png,shsy5y[diff],D9,shsy5y[diff]_D9,shsy5y,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.09892609,0.8049067768414386,0.09892609,0.79830223,0.13230018,0.08480275,0.649621
astro[hippo]_H3-1_Vessel-361_2020-09-14_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_H3-1_Vessel-361_2020-09-14_13h00m00s_Ph_4.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.42680576,0.0180065556004545,0.42680576,0.5193049,0.6769815,0.11888633,0.5052466
astros[cereb]_D9-3_Vessel-361_2020-09-14_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_D9-3_Vessel-361_2020-09-14_09h00m00s_Ph_2.png,astros[cereb],D9,astros[cereb]_D9,astro,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.36744052,0.962810357074026,0.36744052,0.43247622,0.6986417,0.016802127,0.24677509
cort[density]_C11-4_Vessel-376_2020-10-26_13h30m00s_Ph_4.png,,../input/train_semi_supervised/cort[density]_C11-4_Vessel-376_2020-10-26_13h30m00s_Ph_4.png,cort[density],C11,cort[density]_C11,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.7266799,0.7266709920703233,0.7266799,0.8713132,0.09444962,0.27891365,0.04589651
astros[cereb]_H12-2_Vessel-361_2020-09-12_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_H12-2_Vessel-361_2020-09-12_09h00m00s_Ph_1.png,astros[cereb],H12,astros[cereb]_H12,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.58879435,0.3047510953861333,0.58879435,0.29664478,0.3864149,0.08952808,0.32989788
shsy5y[diff]_E1-2_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_E1-2_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,shsy5y[diff],E1,shsy5y[diff]_E1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.20874865,0.8293946648588469,0.20874865,0.1456158,0.052659687,0.018909696,0.9777869
cort[6-OHDA]_B1-1_Vessel-377_2020-11-05_19h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[6-OHDA]_B1-1_Vessel-377_2020-11-05_19h30m00s_Ph_2.png,cort[6-OHDA],B1,cort[6-OHDA]_B1,cort,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.09147138,0.28152119841492995,0.09147138,0.01686122,0.9906453,0.014181116,0.07289191
shsy5y[diff]_D11-1_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_D11-1_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,shsy5y[diff],D11,shsy5y[diff]_D11,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.047533255,0.872753839566128,0.047533255,0.6349819,0.00500543,0.76267064,0.4328362
cort[oka-low]_H6-1_Vessel-377_2020-11-04_19h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[oka-low]_H6-1_Vessel-377_2020-11-04_19h30m00s_Ph_2.png,cort[oka-low],H6,cort[oka-low]_H6,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.13507651,0.11258039041193701,0.13507651,0.18846297,0.042816136,0.085948445,0.6206202
shsy5y[diff]_D1-3_Vessel-714_2019-06-14_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D1-3_Vessel-714_2019-06-14_11h30m00s_Ph_4.png,shsy5y[diff],D1,shsy5y[diff]_D1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.7717861,0.7036859774607958,0.7717861,0.10790136,0.19389626,0.14575475,0.30445597
astro[hippo]_G2-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_G2-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,astro[hippo],G2,astro[hippo]_G2,astro,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.13277651,0.5406984766449103,0.13277651,0.3074067,0.70386654,0.24910119,0.19858569
shsy5y[diff]_D9-1_Vessel-714_2019-06-16_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D9-1_Vessel-714_2019-06-16_11h30m00s_Ph_4.png,shsy5y[diff],D9,shsy5y[diff]_D9,shsy5y,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.11571661,0.09653447019544081,0.11571661,0.81360763,0.0647623,0.06908229,0.74181074
astros[cereb]_E9-1_Vessel-361_2020-09-13_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_E9-1_Vessel-361_2020-09-13_09h00m00s_Ph_3.png,astros[cereb],E9,astros[cereb]_E9,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.34687614,0.24189382825883898,0.34687614,0.21979527,0.3104791,0.01921452,0.91216195
astro[hippo]_E2-1_Vessel-361_2020-09-16_13h00m00s_Ph_1.png,,../input/train_semi_supervised/astro[hippo]_E2-1_Vessel-361_2020-09-16_13h00m00s_Ph_1.png,astro[hippo],E2,astro[hippo]_E2,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.27059463,0.01240403627731479,0.27059463,0.70246637,0.48452744,0.6303598,0.023988288
astros[cereb]_F8-3_Vessel-361_2020-09-13_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_F8-3_Vessel-361_2020-09-13_09h00m00s_Ph_2.png,astros[cereb],F8,astros[cereb]_F8,astro,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.6451642,0.46876796546450583,0.6451642,0.11244598,0.4827343,0.17534067,0.28534868
shsy5y[diff]_D7-1_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D7-1_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],D7,shsy5y[diff]_D7,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.16918755,0.3012652607600004,0.16918755,0.34307942,0.13663676,0.68032295,0.3767734
shsy5y[diff]_E10-4_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_E10-4_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,shsy5y[diff],E10,shsy5y[diff]_E10,shsy5y,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.97755456,0.5983574842977588,0.97755456,0.09312856,0.032494463,0.08539843,0.49187315
cort[density]_B7-2_Vessel-376_2020-11-07_13h30m00s_Ph_4.png,,../input/train_semi_supervised/cort[density]_B7-2_Vessel-376_2020-11-07_13h30m00s_Ph_4.png,cort[density],B7,cort[density]_B7,cort,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.07104459,0.2972378077086172,0.07104459,0.4895635,0.017399544,0.14964195,0.8637711
shsy5y[diff]_E5-3_Vessel-714_2019-06-15_11h30m00s_Ph_2.png,,../input/train_semi_supervised/shsy5y[diff]_E5-3_Vessel-714_2019-06-15_11h30m00s_Ph_2.png,shsy5y[diff],E5,shsy5y[diff]_E5,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.009229475,0.2999191115069847,0.009229475,0.014971798,0.79079986,0.027204623,0.276184
cort[pre-treat]_B8-2_Vessel-377_2020-10-29_13h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[pre-treat]_B8-2_Vessel-377_2020-10-29_13h30m00s_Ph_2.png,cort[pre-treat],B8,cort[pre-treat]_B8,cort,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.04057217,0.7431931987316034,0.04057217,0.2418495,0.9119306,0.523951,0.07364204
cort[6-OHDA]_G2-3_Vessel-377_2020-11-05_07h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[6-OHDA]_G2-3_Vessel-377_2020-11-05_07h30m00s_Ph_2.png,cort[6-OHDA],G2,cort[6-OHDA]_G2,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.034699406,0.04814283597835345,0.034699406,0.14103036,0.008551823,0.16991338,0.8198099
astros[cereb]_D7-3_Vessel-361_2020-09-13_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_D7-3_Vessel-361_2020-09-13_09h00m00s_Ph_1.png,astros[cereb],D7,astros[cereb]_D7,astro,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.72642374,0.9028949951919872,0.72642374,0.075692475,0.5799613,0.05219493,0.5730294
cort[pre-treat]_B8-1_Vessel-377_2020-10-29_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[pre-treat]_B8-1_Vessel-377_2020-10-29_13h30m00s_Ph_1.png,cort[pre-treat],B8,cort[pre-treat]_B8,cort,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.2796984,0.8522638743911815,0.2796984,0.3342082,0.76035386,0.17095365,0.25664878
astro[hippo]_D1-2_Vessel-361_2020-09-14_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_D1-2_Vessel-361_2020-09-14_13h00m00s_Ph_3.png,astro[hippo],D1,astro[hippo]_D1,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.4895339,0.6678046832264065,0.4895339,0.55851406,0.5194144,0.18117166,0.6283968
astros[cereb]_E8-3_Vessel-361_2020-09-14_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_E8-3_Vessel-361_2020-09-14_09h00m00s_Ph_3.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.13531955,0.5932215701073843,0.13531955,0.40711567,0.46451646,0.20103905,0.32121918
shsy5y[diff]_E1-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_E1-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],E1,shsy5y[diff]_E1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.06983559,0.8923024981396522,0.06983559,0.035023745,0.02511198,0.006209335,0.99511224
astro[hippo]_E3-1_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_E3-1_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,astro[hippo],E3,astro[hippo]_E3,astro,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.027580237,0.18533017952871444,0.027580237,0.4963902,0.1265638,0.7932997,0.056446463
astros[cereb]_F12-3_Vessel-361_2020-09-12_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_F12-3_Vessel-361_2020-09-12_09h00m00s_Ph_3.png,astros[cereb],F12,astros[cereb]_F12,astro,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.3918304,0.07896916219082861,0.3918304,0.7315564,0.2544174,0.2285784,0.22734706
astros[cereb]_G11-3_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_G11-3_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,astros[cereb],G11,astros[cereb]_G11,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.44135034,0.2395101699095381,0.44135034,0.29855305,0.3114348,0.3223569,0.17677705
astros[cereb]_F11-2_Vessel-361_2020-09-14_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_F11-2_Vessel-361_2020-09-14_09h00m00s_Ph_2.png,astros[cereb],F11,astros[cereb]_F11,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.02131436,0.7945782787001903,0.02131436,0.0624864,0.9649258,0.20832796,0.07322325
astros[cereb]_H12-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_H12-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],H12,astros[cereb]_H12,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.21561854,0.03467026672648332,0.21561854,0.5159679,0.39280242,0.34397534,0.33075064
shsy5y[diff]_D4-2_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D4-2_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,shsy5y[diff],D4,shsy5y[diff]_D4,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.2636486,0.5828068350834896,0.2636486,0.32968444,0.23795585,0.14765312,0.5640958
astro[hippo]_D1-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_D1-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,astro[hippo],D1,astro[hippo]_D1,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.4847213,0.9954375161913099,0.4847213,0.3943901,0.45600304,0.17670746,0.6305786
cort[6-OHDA]_G2-4_Vessel-377_2020-11-05_19h30m00s_Ph_4.png,,../input/train_semi_supervised/cort[6-OHDA]_G2-4_Vessel-377_2020-11-05_19h30m00s_Ph_4.png,cort[6-OHDA],G2,cort[6-OHDA]_G2,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.03963465,0.8556960938375394,0.03963465,0.1112685,0.017521406,0.0076404423,0.893667
astro[hippo]_H6-2_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_H6-2_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,astro[hippo],H6,astro[hippo]_H6,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.3137343,0.5214456890435895,0.3137343,0.6091128,0.11384678,0.14103408,0.32469064
shsy5y[diff]_D5-3_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D5-3_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,shsy5y[diff],D5,shsy5y[diff]_D5,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.24652132,0.06364090928664234,0.24652132,0.27083385,0.72211677,0.07216431,0.24018583
shsy5y[diff]_D1-3_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D1-3_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],D1,shsy5y[diff]_D1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.6988742,0.8313735143857098,0.6988742,0.29021725,0.2732831,0.0459439,0.44463134
astro[hippo]_E2-2_Vessel-361_2020-09-15_13h00m00s_Ph_1.png,,../input/train_semi_supervised/astro[hippo]_E2-2_Vessel-361_2020-09-15_13h00m00s_Ph_1.png,astro[hippo],E2,astro[hippo]_E2,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.28937435,0.5989785081772105,0.28937435,0.6473989,0.23780005,0.534296,0.016491933
cort[density]_C6-2_Vessel-376_2020-10-26_13h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[density]_C6-2_Vessel-376_2020-10-26_13h30m00s_Ph_2.png,cort[density],C6,cort[density]_C6,cort,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.21952772,0.11493299705956683,0.21952772,0.75034773,0.2772131,0.07558346,0.31115
astros[cereb]_F8-2_Vessel-361_2020-09-14_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_F8-2_Vessel-361_2020-09-14_09h00m00s_Ph_3.png,astros[cereb],F8,astros[cereb]_F8,astro,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.7182184,0.0938572848233562,0.7182184,0.3834202,0.17485273,0.10161963,0.7256678
astro[hippo]_H3-1_Vessel-361_2020-09-15_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_H3-1_Vessel-361_2020-09-15_13h00m00s_Ph_4.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.45594752,0.9096268194365924,0.45594752,0.55391264,0.6898965,0.13807826,0.53735095
astros[cereb]_E8-4_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E8-4_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.58328843,0.6692002629380784,0.58328843,0.4950509,0.16070452,0.048819955,0.51609397
shsy5y[diff]_E1-3_Vessel-714_2019-06-15_11h30m00s_Ph_2.png,,../input/train_semi_supervised/shsy5y[diff]_E1-3_Vessel-714_2019-06-15_11h30m00s_Ph_2.png,shsy5y[diff],E1,shsy5y[diff]_E1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.57868296,0.8292867993167555,0.57868296,0.056655418,0.10517065,0.005738574,0.9654525
astros[cereb]_G11-4_Vessel-361_2020-09-12_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_G11-4_Vessel-361_2020-09-12_09h00m00s_Ph_3.png,astros[cereb],G11,astros[cereb]_G11,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.74293584,0.8789789002822673,0.74293584,0.43399143,0.049715925,0.05750535,0.5444552
astro[hippo]_D3-3_Vessel-361_2020-09-16_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_D3-3_Vessel-361_2020-09-16_13h00m00s_Ph_2.png,astro[hippo],D3,astro[hippo]_D3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.05891397,0.5717723520483222,0.05891397,0.74128973,0.45043042,0.43257773,0.12161272
shsy5y[diff]_D11-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D11-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],D11,shsy5y[diff]_D11,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.02544382,0.5174463517550413,0.02544382,0.84615225,0.024733644,0.4885279,0.5242776
